3008,A210611
3009,A210612
3010,A210613
3011,A210614
3012,A210615
3013,A210616
3014,A210617
3015,A210618
3016,A210619
3017,A210620
3018,A210621
3019,A210622
3020,A210623
3021,A210624
3022,A210625
3023,A210626
3024,A210627
3025,A210628
3026,A210629
3027,A210630
3028,A210631
3029,A210632
3030,A210633
3031,A210634
3032,A210635
3033,A210636
3034,A210637
3035,A210638
3036,A210639
3037,A210640
3038,A210641
3039,A210642
3040,A210643
3041,A210644
3042,A210645
3043,A210646
3044,A210647
3045,A210648
3046,A210649
3047,A210650
3048,A210651
3049,A210652
3050,A210653
3051,A210654
3052,A210655
3053,A210656
3054,A210657
3055,A210658
3056,A210659
3057,A210660
3058,A210661
3059,A210662
3060,A210663
3061,A210664
3062,A210665
3063,A210666
3064,A210667
3065,A210668
3066,A210669
3067,A210670
3068,A210671
3069,A210672
3070,A210673
3071,A210674
3072,A210675
3073,A210676
3074,A210677
3075,A210678
3076,A210679
3077,A210680
3078,A210681
3079,A210682
3080,A210683
3081,A210684
3082,A210685
3083,A210686
3084,A210687
3085,A210688
3086,A210689
3087,A210690
3088,A210691
3089,A210692
3090,A210693
3091,A210694
3092,A210695
3093,A210696
3094,A210697
3095,A210698
3096,A210699
3097,A210700
3098,A210701
3099,A210702
3100,A210703
3101,A210704
3102,A210705
3103,A210706
3104,A210707
3105,A210708
3106,A210709
3107,A210710
3108,A210711
3109,A210712
3110,A210713
3111,A210714
3112,A210715
3113,A210716
3114,A210717
3115,A210718
3116,A210719
3117,A210720
3118,A210721
3119,A210722
3120,A210723
3121,A210724
3122,A210725
3123,A210726
3124,A210727
3125,A210728
3126,A210729
3127,A210730
3128,A210731
3129,A210732
3130,A210733
3131,A210734
3132,A210735
3133,A210736
3134,A210737
3135,A210738
3136,A210739
3137,A210740
3138,A210741
3139,A210742
3140,A210743
3141,A210744
3142,A210745
3143,A210746
3144,A210747
3145,A210748
3146,A210749
3147,A210750
3148,A210751
3149,A210752
3150,A210753
3151,A210754
3152,A210755
3153,A210756
3154,A210757
3155,A210758
3156,A210759
3157,A210760
3158,A210761
3159,A210762
3160,A210763
3161,A210764
3162,A210765
3163,A210766
3164,A210767
3165,A210768
3166,A210769
3167,A210770
3168,A210771
3169,A210772
3170,A210773
3171,A210774
3172,A210775
3173,A210776
3174,A210777
3175,A210778
3176,A210779
3177,A210780
3178,A210781
3179,A210782
3180,A210783
3181,A210784
3182,A210785
3183,A210786
3184,A210787
3185,A210788
3186,A210789
3187,A210790
3188,A210791
3189,A210792
3190,A210793
3191,A210794
3192,A210795
3193,A210796
3194,A210797
3195,A210798
3196,A210799
3197,A210800
3198,A210801
3199,A210802
3200,A210803
3201,A210804
3202,A210805
3203,A210806
3204,A210807
3205,A210808
3206,A210809
3207,A210810
3208,A210811
3209,A210812
3210,A210813
3211,A210814
3212,A210815
3213,A210816
3214,A210817
3215,A210818
3216,A210819
3217,A210820
3218,A210821
3219,A210822
3220,A210823
3221,A210824
3222,A210825
3223,A210826
3224,A210827
3225,A210828
3226,A210829
3227,A210830
3228,A210831
3229,A210832
3230,A210833
3231,A210834
3232,A210835
3233,A210836
3234,A210837
3235,A210838
3236,A210839
3237,A210840
3238,A210841
3239,A210842
3240,A210843
3241,A210844
3242,A210845
3243,A210846
3244,A210847
3245,A210848
3246,A210849
3247,A210850
3248,A210851
3249,A210852
3250,A210853
3251,A210854
3252,A210855
3253,A210856
3254,A210857
3255,A210858
3256,A210859
3257,A210860
3258,A210861
3259,A210862
3260,A210863
3261,A210864
3262,A210865
3263,A210866
3264,A210867
3265,A210868
3266,A210869
3267,A210870
3268,A210871
3269,A210872
3270,A210873
3271,A210874
3272,A210875
3273,A210876
3274,A210877
3275,A210878
3276,A210879
3277,A210880
3278,A210881
3279,A210882
3280,A210883
3281,A210884
3282,A210885
3283,A210886
3284,A210887
3285,A210888
3286,A210889
3287,A210890
3288,A210891
3289,A210892
3290,A210893
3291,A210894
3292,A210895
3293,A210896
3294,A210897
3295,A210898
3296,A210899
3297,A210900
3298,A210901
3299,A210902
3300,A210903
3301,A210904
3302,A210905
3303,A210906
3304,A210907
3305,A210908
3306,A210909
3307,A210910
3308,A210911
3309,A210912
3310,A210913
3311,A210914
3312,A210915
3313,A210916
3314,A210917
3315,A210918
3316,A210919
3317,A210920
3318,A210921
3319,A210922
3320,A210923
3321,A210924
3322,A210925
3323,A210926
3324,A210927
3325,A210928
3326,A210929
3327,A210930
3328,A210931
3329,A210932
3330,A210933
3331,A210934
3332,A210935
3333,A210936
3334,A210937
3335,A210938
3336,A210939
3337,A210940
3338,A210941
3339,A210942
3340,A210943
3341,A210944
3342,A210945
3343,A210946
3344,A210947
3345,A210948
3346,A210949
3347,A210950
3348,A210951
3349,A210952
3350,A210953
3351,A210954
3352,A210955
3353,A210956
3354,A210957
3355,A210958
3356,A210959
3357,A210960
3358,A210961
3359,A210962
3360,A210963
3361,A210964
3362,A210965
3363,A210966
3364,A210967
3365,A210968
3366,A210969
3367,A210970
3368,A210971
3369,A210972
3370,A210973
3371,A210974
3372,A210975
3373,A210976
3374,A210977
3375,A210978
3376,A210979
3377,A210980
3378,A210981
3379,A210982
3380,A210983
3381,A210984
3382,A210985
3383,A210986
3384,A210987
3385,A210988
3386,A210989
3387,A210990
3388,A210991
3389,A210992
3390,A210993
3391,A210994
3392,A210995
3393,A210996
3394,A210997
3395,A210998
3396,A210999
3397,A220604
3398,A220605
3399,A220606
3400,A220607
3401,A220608
3402,A220609
3403,A220610
3404,A220611
3405,A220612
3406,A220613
3407,A220614
3408,A220615
3409,A220616
3410,A220617
3411,A220618
3412,A220619
3413,A220620
3414,A220621
3415,A220622
3416,A220623
3417,A220624
3418,A220625
3419,A220626
3420,A220627
3421,A220628
3422,A220629
3423,A220630
3424,A220631
3425,A220632
3426,A220633
3427,A220634
3428,A220635
3429,A220636
3430,A220637
3431,A220638
3432,A220639
3433,A220640
3434,A220641
3435,A220642
3436,A220643
3437,A220644
3438,A220645
3439,A220646
3440,A220647
3441,A220648
3442,A220649
3443,A220650
3444,A220651
3445,A220652
3446,A220653
3447,A220654
3448,A220655
3449,A220656
3450,A220657
3451,A220658
3452,A220659
3453,A220660
3454,A220661
3455,A220662
3456,A220663
3457,A220664
3458,A220665
3459,A220666
3460,A220667
3461,A220668
3462,A220669
3463,A220670
3464,A220671
3465,A220672
3466,A220673
3467,A220674
3468,A220675
3469,A220676
3470,A220677
3471,A220678
3472,A220679
3473,A220680
3474,A220681
3475,A220682
3476,A220683
3477,A220684
3478,A220685
3479,A220686
3480,A220687
3481,A220688
3482,A220689
3483,A220690
3484,A220691
3485,A220692
3486,A220693
3487,A220694
3488,A220695
3489,A220696
3490,A220697
3491,A220698
3492,A220699
3493,A220700
3494,A220701
3495,A220702
3496,A220703
3497,A220704
3498,A220705
3499,A220706
3500,A220707
3501,A220708
3502,A220709
3503,A220710
3504,A220711
3505,A220712
3506,A220713
3507,A220714
3508,A220715
3509,A220716
3510,A220717
3511,A220718
3512,A220719
3513,A220720
3514,A220721
3515,A220722
3516,A220723
3517,A220724
3518,A220725
3519,A220726
3520,A220727
3521,A220728
3522,A220729
3523,A220730
3524,A220731
3525,A220732
3526,A220733
3527,A220734
3528,A220735
3529,A220736
3530,A220737
3531,A220738
3532,A220739
3533,A220740
3534,A220741
3535,A220742
3536,A220743
3537,A220744
3538,A220745
3539,A220746
3540,A220747
3541,A220748
3542,A220749
3543,A220750
3544,A220751
3545,A220752
3546,A220753
3547,A220754
3548,A220755
3549,A220756
3550,A220757
3551,A220758
3552,A220759
3553,A220760
3554,A220761
3555,A220762
3556,A220763
3557,A220764
3558,A220765
3559,A220766
3560,A220767
3561,A220768
3562,A220769
3563,A220770
3564,A220771
3565,A220772
3566,A220773
3567,A220774
3568,A220775
3569,A220776
3570,A220777
3571,A220778
3572,A220779
3573,A220780
3574,A220781
3575,A220782
3576,A220783
3577,A220784
3578,A220785
3579,A220786
3580,A220787
3581,A220788
3582,A220789
3583,A220790
3584,A220791
3585,A220792
3586,A220793
3587,A220794
3588,A220795
3589,A220796
3590,A220797
3591,A220798
3592,A220799
3593,A220800
3594,A220801
3595,A220802
3596,A220803
3597,A220804
3598,A220805
3599,A220806
3600,A220807
3601,A220808
3602,A220809
3603,A220810
3604,A220811
3605,A220812
3606,A220813
3607,A220814
3608,A220815
3609,A220816
3610,A220817
3611,A220818
3612,A220819
3613,A220820
3614,A220821
3615,A220822
3616,A220823
3617,A220824
3618,A220825
3619,A220826
3620,A220827
3621,A220828
3622,A220829
3623,A220830
3624,A220831
3625,A220832
3626,A220833
3627,A220834
3628,A220835
3629,A220836
3630,A220837
3631,A220838
3632,A220839
3633,A220840
3634,A220841
3635,A220842
3636,A220843
3637,A220844
3638,A220845
3639,A220846
3640,A220847
3641,A220848
3642,A220849
3643,A220850
3644,A220851
3645,A220852
3646,A220853
3647,A220854
3648,A220855
3649,A220856
3650,A220857
3651,A220858
3652,A220859
3653,A220860
3654,A220861
3655,A220862
3656,A220863
3657,A220864
3658,A220865
3659,A220866
3660,A220867
3661,A220868
3662,A220869
3663,A220870
3664,A220871
3665,A220872
3666,A220873
3667,A220874
3668,A220875
3669,A220876
3670,A220877
3671,A220878
3672,A220879
3673,A220880
3674,A220881
3675,A220882
3676,A220883
3677,A220884
3678,A220885
3679,A220886
3680,A220887
3681,A220888
3682,A220889
3683,A220890
3684,A220891
3685,A220892
3686,A220893
3687,A220894
3688,A220895
3689,A220896
3690,A220897
3691,A220898
3692,A220899
3693,A220900
3694,A220901
3695,A220902
3696,A220903
3697,A220904
3698,A220905
3699,A220906
3700,A220907
3701,A220908
3702,A220909
3703,A220910
3704,A220911
3705,A220912
3706,A220913
3707,A220914
3708,A220915
3709,A220916
3710,A220917
3711,A220918
3712,A220919
3713,A220920
3714,A220921
3715,A220922
3716,A220923
3717,A220924
3718,A220925
3719,A220926
3720,A220927
3721,A220928
3722,A220929
3723,A220930
3724,A220931
3725,A220932
3726,A220933
3727,A220934
3728,A220935
3729,A220936
3730,A220937
3731,A220938
3732,A220939
3733,A220940
3734,A220941
3735,A220942
3736,A220943
3737,A220944
3738,A220945
3739,A220946
3740,A220947
3741,A220948
3742,A220949
3743,A220950
3744,A220951
3745,A220952
3746,A220953
3747,A220954
3748,A220955
3749,A220956
3750,A220957
3751,A220958
3752,A220959
3753,A220960
3754,A220961
3755,A220962
3756,A220963
3757,A220964
3758,A220965
3759,A220966
3760,A220967
3761,A220968
3762,A220969
3763,A220970
3764,A220971
3765,A220972
3766,A220973
3767,A220974
3768,A220975
3769,A220976
3770,A220977
3771,A220978
3772,A220979
3773,A220980
3774,A220981
3775,A220982
3776,A220983
3777,A220984
3778,A220985
3779,A220986
3780,A220987
3781,A220988
3782,A220989
3783,A220990
3784,A220991
3785,A220992
3786,A220993
3787,A220994
3788,A220995
3789,A220996
3790,A220997
3791,A220998
3792,A220999
3793,A230604
3794,A230605
3795,A230606
3796,A230607
3797,A230608
3798,A230609
3799,A230610
3800,A230611
3801,A230612
3802,A230613
3803,A230614
3804,A230615
3805,A230616
3806,A230617
3807,A230618
3808,A230619
3809,A230620
3810,A230621
3811,A230622
3812,A230623
3813,A230624
3814,A230625
3815,A230626
3816,A230627
3817,A230628
3818,A230629
3819,A230630
3820,A230631
3821,A230632
3822,A230633
3823,A230634
3824,A230635
3825,A230636
3826,A230637
3827,A230638
3828,A230639
3829,A230640
3830,A230641
3831,A230642
3832,A230643
3833,A230644
3834,A230645
3835,A230646
3836,A230647
3837,A230648
3838,A230649
3839,A230650
3840,A230651
3841,A230652
3842,A230653
3843,A230654
3844,A230655
3845,A230656
3846,A230657
3847,A230658
3848,A230659
3849,A230660
3850,A230661
3851,A230662
3852,A230663
3853,A230664
3854,A230665
3855,A230666
3856,A230667
3857,A230668
3858,A230669
3859,A230670
3860,A230671
3861,A230672
3862,A230673
3863,A230674
3864,A230675
3865,A230676
3866,A230677
3867,A230678
3868,A230679
3869,A230680
3870,A230681
3871,A230682
3872,A230683
3873,A230684
3874,A230685
3875,A230686
3876,A230687
3877,A230688
3878,A230689
3879,A230690
3880,A230691
3881,A230692
3882,A230693
3883,A230694
3884,A230695
3885,A230696
3886,A230697
3887,A230698
3888,A230699
3889,A230700
3890,A230701
3891,A230702
3892,A230703
3893,A230704
3894,A230705
3895,A230706
3896,A230707
3897,A230708
3898,A230709
3899,A230710
3900,A230711
3901,A230712
3902,A230713
3903,A230714
3904,A230715
3905,A230716
3906,A230717
3907,A230718
3908,A230719
3909,A230720
3910,A230721
3911,A230722
3912,A230723
3913,A230724
3914,A230725
3915,A230726
3916,A230727
3917,A230728
3918,A230729
3919,A230730
3920,A230731
3921,A230732
3922,A230733
3923,A230734
3924,A230735
3925,A230736
3926,A230737
3927,A230738
3928,A230739
3929,A230740
3930,A230741
3931,A230742
3932,A230743
3933,A230744
3934,A230745
3935,A230746
3936,A230747
3937,A230748
3938,A230749
3939,A230750
3940,A230751
3941,A230752
3942,A230753
3943,A230754
3944,A230755
3945,A230756
3946,A230757
3947,A230758
3948,A230759
3949,A230760
3950,A230761
3951,A230762
3952,A230763
3953,A230764
3954,A230765
3955,A230766
3956,A230767
3957,A230768
3958,A230769
3959,A230770
3960,A230771
3961,A230772
3962,A230773
3963,A230774
3964,A230775
3965,A230776
3966,A230777
3967,A230778
3968,A230779
3969,A230780
3970,A230781
3971,A230782
3972,A230783
3973,A230784
3974,A230785
3975,A230786
3976,A230787
3977,A230788
3978,A230789
3979,A230790
3980,A230791
3981,A230792
3982,A230793
3983,A230794
3984,A230795
3985,A230796
3986,A230797
3987,A230798
3988,A230799
3989,A230800
3990,A230801
3991,A230802
3992,A230803
3993,A230804
3994,A230805
3995,A230806
3996,A230807
3997,A230808
3998,A230809
3999,A230810
4000,A230811
4001,A230812
4002,A230813
4003,A230814
4004,A230815
4005,A230816
4006,A230817
4007,A230818
4008,A230819
4009,A230820
4010,A230821
4011,A230822
4012,A230823
4013,A230824
4014,A230825
4015,A230826
4016,A230827
4017,A230828
4018,A230829
4019,A230830
4020,A230831
4021,A230832
4022,A230833
4023,A230834
4024,A230835
4025,A230836
4026,A230837
4027,A230838
4028,A230839
4029,A230840
4030,A230841
4031,A230842
4032,A230843
4033,A230844
4034,A230845
4035,A230846
4036,A230847
4037,A230848
4038,A230849
4039,A230850
4040,A230851
4041,A230852
4042,A230853
4043,A230854
4044,A230855
4045,A230856
4046,A230857
4047,A230858
4048,A230859
4049,A230860
4050,A230861
4051,A230862
4052,A230863
4053,A230864
4054,A230865
4055,A230866
4056,A230867
4057,A230868
4058,A230869
4059,A230870
4060,A230871
4061,A230872
4062,A230873
4063,A230874
4064,A230875
4065,A230876
4066,A230877
4067,A230878
4068,A230879
4069,A230880
4070,A230881
4071,A230882
4072,A230883
4073,A230884
4074,A230885
4075,A230886
4076,A230887
4077,A230888
4078,A230889
4079,A230890
4080,A230891
4081,A230892
4082,A230893
4083,A230894
4084,A230895
4085,A230896
4086,A230897
4087,A230898
4088,A230899
4089,A230900
4090,A230901
4091,A230902
4092,A230903
4093,A230904
4094,A230905
4095,A230906
4096,A230907
4097,A230908
4098,A230909
4099,A230910
4100,A230911
4101,A230912
4102,A230913
4103,A230914
4104,A230915
4105,A230916
4106,A230917
4107,A230918
4108,A230919
4109,A230920
4110,A230921
4111,A230922
4112,A230923
4113,A230924
4114,A230925
4115,A230926
4116,A230927
4117,A230928
4118,A230929
4119,A230930
4120,A230931
4121,A230932
4122,A230933
4123,A230934
4124,A230935
4125,A230936
4126,A230937
4127,A230938
4128,A230939
4129,A230940
4130,A230941
4131,A230942
4132,A230943
4133,A230944
4134,A230945
4135,A230946
4136,A230947
4137,A230948
4138,A230949
4139,A230950
4140,A230951
4141,A230952
4142,A230953
4143,A230954
4144,A230955
4145,A230956
4146,A230957
4147,A230958
4148,A230959
4149,A230960
4150,A230961
4151,A230962
4152,A230963
4153,A230964
4154,A230965
4155,A230966
4156,A230967
4157,A230968
4158,A230969
4159,A230970
4160,A230971
4161,A230972
4162,A230973
4163,A230974
4164,A230975
4165,A230976
4166,A230977
4167,A230978
4168,A230979
4169,A230980
4170,A230981
4171,A230982
4172,A230983
4173,A230984
4174,A230985
4175,A230986
4176,A230987
4177,A230988
4178,A230989
4179,A230990
4180,A230991
4181,A230992
4182,A230993
4183,A230994
4184,A230995
4185,A230996
4186,A230997
4187,A230998
4188,A230999
4189,A240604
4190,A240605
4191,A240606
4192,A240607
4193,A240608
4194,A240609
4195,A240610
4196,A240611
4197,A240612
4198,A240613
4199,A240614
4200,A240615
4201,A240616
4202,A240617
4203,A240618
4204,A240619
4205,A240620
4206,A240621
4207,A240622
4208,A240623
4209,A240624
4210,A240625
4211,A240626
4212,A240627
4213,A240628
4214,A240629
4215,A240630
4216,A240631
4217,A240632
4218,A240633
4219,A240634
4220,A240635
4221,A240636
4222,A240637
4223,A240638
4224,A240639
4225,A240640
4226,A240641
4227,A240642
4228,A240643
4229,A240644
4230,A240645
4231,A240646
4232,A240647
4233,A240648
4234,A240649
4235,A240650
4236,A240651
4237,A240652
4238,A240653
4239,A240654
4240,A240655
4241,A240656
4242,A240657
4243,A240658
4244,A240659
4245,A240660
4246,A240661
4247,A240662
4248,A240663
4249,A240664
4250,A240665
4251,A240666
4252,A240667
4253,A240668
4254,A240669
4255,A240670
4256,A240671
4257,A240672
4258,A240673
4259,A240674
4260,A240675
4261,A240676
4262,A240677
4263,A240678
4264,A240679
4265,A240680
4266,A240681
4267,A240682
4268,A240683
4269,A240684
4270,A240685
4271,A240686
4272,A240687
4273,A240688
4274,A240689
4275,A240690
4276,A240691
4277,A240692
4278,A240693
4279,A240694
4280,A240695
4281,A240696
4282,A240697
4283,A240698
4284,A240699
4285,A240700
4286,A240701
4287,A240702
4288,A240703
4289,A240704
4290,A240705
4291,A240706
4292,A240707
4293,A240708
4294,A240709
4295,A240710
4296,A240711
4297,A240712
4298,A240713
4299,A240714
4300,A240715
4301,A240716
4302,A240717
4303,A240718
4304,A240719
4305,A240720
4306,A240721
4307,A240722
4308,A240723
4309,A240724
4310,A240725
4311,A240726
4312,A240727
4313,A240728
4314,A240729
4315,A240730
4316,A240731
4317,A240732
4318,A240733
4319,A240734
4320,A240735
4321,A240736
4322,A240737
4323,A240738
4324,A240739
4325,A240740
4326,A240741
4327,A240742
4328,A240743
4329,A240744
4330,A240745
4331,A240746
4332,A240747
4333,A240748
4334,A240749
4335,A240750
4336,A240751
4337,A240752
4338,A240753
4339,A240754
4340,A240755
4341,A240756
4342,A240757
4343,A240758
4344,A240759
4345,A240760
4346,A240761
4347,A240762
4348,A240763
4349,A240764
4350,A240765
4351,A240766
4352,A240767
4353,A240768
4354,A240769
4355,A240770
4356,A240771
4357,A240772
4358,A240773
4359,A240774
4360,A240775
4361,A240776
4362,A240777
4363,A240778
4364,A240779
4365,A240780
4366,A240781
4367,A240782
4368,A240783
4369,A240784
4370,A240785
4371,A240786
4372,A240787
4373,A240788
4374,A240789
4375,A240790
4376,A240791
4377,A240792
4378,A240793
4379,A240794
4380,A240795
4381,A240796
4382,A240797
4383,A240798
4384,A240799
4385,A240800
4386,A240801
4387,A240802
4388,A240803
4389,A240804
4390,A240805
4391,A240806
4392,A240807
4393,A240808
4394,A240809
4395,A240810
4396,A240811
4397,A240812
4398,A240813
4399,A240814
4400,A240815
4401,A240816
4402,A240817
4403,A240818
4404,A240819
4405,A240820
4406,A240821
4407,A240822
4408,A240823
4409,A240824
4410,A240825
4411,A240826
4412,A240827
4413,A240828
4414,A240829
4415,A240830
4416,A240831
4417,A240832
4418,A240833
4419,A240834
4420,A240835
4421,A240836
4422,A240837
4423,A240838
4424,A240839
4425,A240840
4426,A240841
4427,A240842
4428,A240843
4429,A240844
4430,A240845
4431,A240846
4432,A240847
4433,A240848
4434,A240849
4435,A240850
4436,A240851
4437,A240852
4438,A240853
4439,A240854
4440,A240855
4441,A240856
4442,A240857
4443,A240858
4444,A240859
4445,A240860
4446,A240861
4447,A240862
4448,A240863
4449,A240864
4450,A240865
4451,A240866
4452,A240867
4453,A240868
4454,A240869
4455,A240870
4456,A240871
4457,A240872
4458,A240873
4459,A240874
4460,A240875
4461,A240876
4462,A240877
4463,A240878
4464,A240879
4465,A240880
4466,A240881
4467,A240882
4468,A240883
4469,A240884
4470,A240885
4471,A240886
4472,A240887
4473,A240888
4474,A240889
4475,A240890
4476,A240891
4477,A240892
4478,A240893
4479,A240894
4480,A240895
4481,A240896
4482,A240897
4483,A240898
4484,A240899
4485,A240900
4486,A240901
4487,A240902
4488,A240903
4489,A240904
4490,A240905
4491,A240906
4492,A240907
4493,A240908
4494,A240909
4495,A240910
4496,A240911
4497,A240912
4498,A240913
4499,A240914
4500,A240915
4501,A240916
4502,A240917
4503,A240918
4504,A240919
4505,A240920
4506,A240921
4507,A240922
4508,A240923
4509,A240924
4510,A240925
4511,A240926
4512,A240927
4513,A240928
4514,A240929
4515,A240930
4516,A240931
4517,A240932
4518,A240933
4519,A240934
4520,A240935
4521,A240936
4522,A240937
4523,A240938
4524,A240939
4525,A240940
4526,A240941
4527,A240942
4528,A240943
4529,A240944
4530,A240945
4531,A240946
4532,A240947
4533,A240948
4534,A240949
4535,A240950
4536,A240951
4537,A240952
4538,A240953
4539,A240954
4540,A240955
4541,A240956
4542,A240957
4543,A240958
4544,A240959
4545,A240960
4546,A240961
4547,A240962
4548,A240963
4549,A240964
4550,A240965
4551,A240966
4552,A240967
4553,A240968
4554,A240969
4555,A240970
4556,A240971
4557,A240972
4558,A240973
4559,A240974
4560,A240975
4561,A240976
4562,A240977
4563,A240978
4564,A240979
4565,A240980
4566,A240981
4567,A240982
4568,A240983
4569,A240984
4570,A240985
4571,A240986
4572,A240987
4573,A240988
4574,A240989
4575,A240990
4576,A240991
4577,A240992
4578,A240993
4579,A240994
4580,A240995
4581,A240996
4582,A240997
4583,A240998
4584,A240999
